Wall time,Step,Value
1638299060.9371362,743,242.38064575195312
1638299061.8741784,744,218.07205200195312
1638299062.7782042,745,216.30203247070312
1638299064.0352814,746,224.75872802734375
1638299064.9512813,747,225.584716796875
1638299065.8463862,748,179.8482208251953
1638299066.7303867,749,245.16677856445312
1638299067.7374492,750,224.5303955078125
1638299068.6574519,751,225.8112335205078
1638299069.6314538,752,227.28501892089844
1638299070.5569234,753,239.3766326904297
1638299071.567924,754,259.2017822265625
1638299072.5180442,755,208.70265197753906
1638299073.4590447,756,240.16746520996094
1638299074.3516002,757,235.1083526611328
1638299075.2376006,758,255.25006103515625
1638299076.1736634,759,226.40541076660156
1638299077.1006632,760,238.95169067382812
1638299078.0117383,761,217.6096649169922
1638299078.9487383,762,258.1709899902344
1638299079.9073308,763,229.05784606933594
1638299081.1973305,764,232.02911376953125
1638299082.1535006,765,246.12049865722656
1638299083.0600135,766,229.3611297607422
1638299083.9340134,767,230.22470092773438
1638299084.8210132,768,236.52845764160156
1638299085.6650136,769,238.32318115234375
1638299086.563097,770,243.95144653320312
1638299087.491176,771,249.15440368652344
1638299088.3898423,772,219.1684112548828
1638299089.2778428,773,247.28640747070312
1638299090.146432,774,221.2224578857422
1638299090.9934323,775,251.20156860351562
1638299091.7834437,776,243.3054962158203
1638299092.5650716,777,248.32730102539062
1638299093.4296362,778,244.6619110107422
1638299094.2831204,779,232.83604431152344
1638299095.1321204,780,226.7812042236328
1638299095.998246,781,250.096923828125
1638299096.8467758,782,240.60423278808594
1638299097.66898,783,243.2242431640625
1638299098.500927,784,243.1638946533203
1638299099.334893,785,249.74850463867188
1638299100.1344457,786,237.0666046142578
1638299100.9484468,787,222.84938049316406
1638299101.8188941,788,245.78782653808594
1638299102.6695986,789,177.45729064941406
1638299103.4886558,790,237.7548065185547
1638299104.3212216,791,228.5576629638672
1638299105.1042216,792,252.92169189453125
1638299105.897221,793,247.74224853515625
1638299106.7137578,794,235.79473876953125
1638299107.5375268,795,238.3035430908203
1638299108.3752024,796,228.18711853027344
1638299109.2491999,797,231.62745666503906
1638299110.0682638,798,243.80905151367188
1638299110.9632647,799,229.83580017089844
1638299111.790263,800,246.56118774414062
1638299112.5553453,801,236.41476440429688
1638299113.394399,802,224.52552795410156
1638299114.2409208,803,223.59425354003906
1638299115.0712278,804,211.43006896972656
1638299115.903228,805,228.32432556152344
1638299116.7283213,806,229.46786499023438
1638299117.5715616,807,252.4100799560547
1638299118.4093363,808,225.5934295654297
1638299119.2663796,809,218.0211181640625
1638299120.1009164,810,216.4325408935547
1638299120.9129171,811,236.43084716796875
1638299121.8239377,812,217.6580810546875
1638299122.6739583,813,241.57789611816406
1638299123.4335344,814,247.6421356201172
1638299124.3016524,815,249.46188354492188
1638299125.1966517,816,248.5168914794922
1638299126.0327373,817,236.0364532470703
1638299126.840912,818,245.53692626953125
1638299127.6839116,819,255.4159698486328
1638299128.4911394,820,225.6904754638672
1638299129.3781395,821,225.25843811035156
1638299130.2222636,822,231.77825927734375
1638299131.1262624,823,216.74581909179688
1638299131.9012733,824,242.09176635742188
1638299132.6878695,825,244.30015563964844
1638299133.5155377,826,200.18081665039062
1638299134.3276293,827,258.6704406738281
1638299135.1376407,828,245.22860717773438
1638299136.4637215,829,159.1805877685547
1638299137.3147318,830,230.61309814453125
1638299138.1134484,831,246.69818115234375
1638299138.958449,832,202.9762420654297
1638299139.8324492,833,245.4745330810547
1638299140.662547,834,240.56735229492188
1638299141.4665475,835,238.79750061035156
1638299142.3090596,836,241.28204345703125
1638299143.152666,837,217.85256958007812
1638299143.9586682,838,259.2731628417969
1638299144.7952542,839,220.42303466796875
1638299145.6052554,840,256.1432800292969
1638299146.598352,841,236.86387634277344
1638299147.455342,842,209.9590606689453
1638299148.5344684,843,144.82752990722656
1638299149.391467,844,232.24285888671875
1638299150.2625453,845,208.909423828125
1638299151.0125449,846,215.36007690429688
1638299151.8505583,847,235.37840270996094
1638299152.9096394,848,200.98851013183594
1638299153.8240228,849,280.14849853515625
1638299154.6761067,850,216.6768035888672
1638299155.9501078,851,139.6348114013672
1638299156.8322134,852,259.66864013671875
1638299157.6874347,853,238.75082397460938
1638299158.5225363,854,222.98269653320312
1638299159.3636243,855,211.4097442626953
1638299160.181708,856,251.37562561035156
1638299160.9987075,857,255.21099853515625
1638299161.8617084,858,239.44503784179688
1638299162.7170932,859,237.90322875976562
1638299163.551663,860,236.80348205566406
1638299164.3562002,861,237.06661987304688
1638299165.216201,862,216.7324981689453
1638299166.0642002,863,254.1737823486328
1638299166.9825017,864,229.3470916748047
1638299168.067095,865,234.85923767089844
1638299168.894519,866,219.7316436767578
1638299169.711518,867,215.72279357910156
1638299170.5095925,868,248.70050048828125
1638299171.3155935,869,220.54959106445312
1638299172.1777086,870,211.75477600097656
1638299173.0497663,871,246.66409301757812
1638299173.9357667,872,237.29556274414062
1638299174.707766,873,215.49264526367188
1638299175.5187647,874,253.20962524414062
1638299176.3538523,875,259.01641845703125
1638299177.2079625,876,239.5599365234375
1638299178.0222285,877,245.4986114501953
1638299178.8159304,878,254.20925903320312
1638299179.6359305,879,275.07177734375
1638299180.465017,880,231.17405700683594
1638299181.298016,881,219.24627685546875
1638299182.0729797,882,243.23373413085938
1638299182.871,883,231.4196014404297
1638299183.6820722,884,242.2272186279297
1638299184.4786317,885,253.44911193847656
1638299185.3506303,886,240.08346557617188
1638299186.177632,887,254.70787048339844
1638299186.9733112,888,254.75823974609375
1638299187.7653108,889,241.6130828857422
1638299188.620466,890,228.68368530273438
1638299189.5104673,891,223.71627807617188
1638299190.3555694,892,234.2679901123047
1638299191.1935701,893,217.0248260498047
1638299192.1443803,894,249.08973693847656
1638299192.9758992,895,229.04876708984375
1638299193.8218977,896,256.5068054199219
1638299194.6427717,897,235.3802490234375
1638299195.5950046,898,242.88914489746094
1638299196.4390557,899,215.6039276123047
1638299197.2186701,900,222.90533447265625
1638299198.0253153,901,249.9420928955078
1638299198.8708694,902,215.61758422851562
1638299199.7193973,903,202.81329345703125
1638299200.5459728,904,223.8455810546875
1638299201.381973,905,227.41845703125
1638299202.1927438,906,247.18994140625
1638299203.0220058,907,222.2828369140625
1638299203.8170075,908,258.839111328125
1638299204.6493154,909,261.7722473144531
1638299205.604316,910,218.4938507080078
1638299206.4229083,911,245.35165405273438
1638299207.2715216,912,252.77369689941406
1638299208.113006,913,212.75389099121094
1638299208.9481404,914,246.89785766601562
1638299209.7781422,915,258.0069885253906
1638299210.684994,916,232.66619873046875
1638299211.4739933,917,220.76536560058594
1638299212.3044631,918,211.60035705566406
1638299213.063172,919,216.98098754882812
1638299213.8321726,920,251.82252502441406
1638299214.6667314,921,222.54310607910156
1638299215.5237322,922,217.4027099609375
1638299216.3397317,923,250.46737670898438
1638299217.136337,924,225.55404663085938
1638299217.9463363,925,216.04306030273438
1638299218.7074666,926,224.00331115722656
1638299219.526981,927,216.71168518066406
1638299220.6420755,928,214.9108428955078
1638299221.5210757,929,253.42385864257812
1638299222.3647995,930,234.08035278320312
1638299223.2199197,931,215.62435913085938
1638299224.0239177,932,220.43519592285156
1638299225.113971,933,180.53988647460938
1638299225.9425187,934,208.3101043701172
1638299226.749668,935,225.79510498046875
1638299227.5786672,936,205.77066040039062
1638299228.4348874,937,261.91485595703125
1638299229.324612,938,222.81570434570312
1638299230.180612,939,256.5174255371094
1638299231.0036778,940,271.1425476074219
1638299231.8256774,941,231.5701904296875
1638299232.6400676,942,215.50962829589844
1638299233.5290127,943,247.13238525390625
1638299234.3930118,944,211.5171356201172
1638299235.1796021,945,263.7334899902344
1638299236.0136018,946,249.9854736328125
1638299236.8566895,947,218.8895721435547
1638299237.650692,948,218.0087127685547
1638299238.4877932,949,220.04002380371094
1638299239.2857933,950,240.96751403808594
1638299240.0907967,951,207.4437713623047
1638299240.8728702,952,253.6261444091797
1638299241.7108686,953,207.7503662109375
1638299242.541501,954,233.6918182373047
1638299243.3630543,955,252.6800079345703
1638299244.191054,956,239.33238220214844
1638299245.017622,957,200.07440185546875
1638299245.841622,958,216.8542022705078
1638299246.666697,959,228.84405517578125
1638299247.493695,960,214.3358154296875
1638299248.3032544,961,229.92832946777344
1638299249.1293845,962,207.1452178955078
1638299250.1233878,963,203.37954711914062
1638299251.1474519,964,239.77821350097656
1638299252.1184547,965,219.76806640625
1638299253.0062478,966,216.21310424804688
1638299253.7922478,967,217.79493713378906
1638299254.6438005,968,212.01119995117188
1638299255.479384,969,252.64346313476562
1638299256.3473835,970,231.3010711669922
1638299257.200468,971,235.6562957763672
1638299258.0055306,972,207.396484375
1638299258.8556242,973,295.7551574707031
1638299259.701626,974,206.3993682861328
1638299260.6706886,975,180.7937774658203
1638299261.4506922,976,248.46730041503906
1638299262.4865642,977,226.12644958496094
1638299263.3991485,978,223.08131408691406
1638299264.239645,979,241.94192504882812
1638299265.0747452,980,251.3074188232422
1638299265.8967452,981,250.8994140625
1638299266.7098496,982,221.8163299560547
1638299267.5451002,983,238.4961395263672
1638299268.3511837,984,211.01492309570312
1638299269.1742647,985,240.48147583007812
1638299270.1292644,986,195.29962158203125
1638299270.9291995,987,252.9434814453125
1638299271.7321992,988,243.46739196777344
1638299272.5332742,989,206.08460998535156
1638299273.3976283,990,250.02784729003906
1638299274.2056289,991,197.28240966796875
1638299275.054206,992,229.24908447265625
1638299275.8322043,993,240.19784545898438
1638299276.7083137,994,231.21083068847656
1638299277.5050519,995,239.31333923339844
1638299278.3036132,996,220.5061798095703
1638299279.1656299,997,239.86050415039062
1638299279.9946296,998,251.0863800048828
